hexagon_id,health_score
20126,8.857
20126,9.364
20127,8.857
20127,10.716
20128,8.857
20128,10.716
20128,11.307
20129,8.857
20129,10.716
20129,11.307
20129,11.223
20130,11.307
20130,11.223
20131,10.124
20131,11.307
20131,11.223
20132,10.124
20132,11.307
20133,10.124
20133,11.307
20134,10.124
20134,9.914
20134,11.307
20135,9.914
20136,9.914
20137,9.914
20138,9.914
20139,9.960
20139,9.914
20140,9.960
20141,9.960
20142,9.960
20143,9.155
20143,9.960
20144,9.155
20144,8.996
20145,9.155
20145,8.996
20146,9.155
20146,8.996
20147,9.155
20148,9.155
20148,8.996
20149,9.155
20150,9.155
20150,8.973
20150,8.996
20151,9.155
20152,8.941
20152,9.155
20152,8.973
20153,9.155
20154,8.941
20154,9.155
20155,6.387
20155,6.371
20155,9.155
20156,6.371
20156,10.266
20157,6.387
20157,6.371
20158,6.371
20158,6.874
20158,10.266
20159,6.371
20159,6.893
20160,5.644
20160,6.371
20160,6.874
20161,5.644
20161,5.660
20161,6.371
20161,6.893
20162,5.644
20162,5.692
20163,5.644
20163,5.660
20163,5.674
20163,6.175
20164,6.175
20164,6.175
20165,5.674
20165,6.175
20166,6.175
20166,6.175
20167,6.175
20168,6.175
20168,6.175
20169,6.175
20169,6.505
20170,6.175
20171,6.175
20171,6.505
20172,6.175
20173,6.175
20173,6.505
20174,6.175
20175,6.175
20175,6.505
20176,6.175
20177,6.175
20177,6.505
20274,8.068
20275,8.068
20276,8.068
20277,8.068
20278,8.068
20279,8.068
20280,8.068
20280,8.213
20281,8.213
20282,7.491
20282,8.213
20283,7.491
20283,8.213
20284,7.491
20285,7.491
20286,7.491
20287,7.491
20288,7.491
20289,7.491
20290,7.491
20291,6.765
20291,7.491
20292,6.765
20293,6.765
20294,6.765
20295,6.765
20295,7.162
20296,6.775
20296,6.765
20296,7.162
20296,7.920
20297,6.775
20298,6.775
20298,7.920
20299,6.775
20300,6.775
20300,7.920
20301,6.775
20301,7.777
20302,6.775
20302,7.777
20302,7.920
20303,7.777
20304,7.777
20304,7.920
20305,7.777
20306,7.777
20306,7.920
20307,7.777
20308,7.777
20308,7.920
20309,7.777
20310,7.777
20310,7.920
20311,7.777
20312,7.777
20312,7.920
20312,8.347
20312,7.952
20313,8.347
20314,8.347
20315,8.347
20315,7.952
20316,7.952
20317,8.267
20317,7.952
20318,8.267
20318,7.952
20319,8.267
20320,7.913
20320,8.267
20321,7.913
20322,7.913
20323,7.913
20323,9.364
20324,9.364
20325,8.857
20325,9.364
20326,8.857
20326,9.364
20327,8.857
20328,8.857
20328,11.307
20329,8.857
20329,11.307
20330,11.307
20331,11.307
20332,11.307
20333,11.307
20334,9.914
20334,11.307
20335,9.914
20336,9.914
20337,9.914
20338,9.914
20339,9.960
20339,9.914
20340,9.960
20341,9.960
20342,9.960
20343,9.960
20344,8.996
20345,8.996
20346,8.996
20347,9.155
20347,8.996
20348,8.996
20349,9.155
20349,8.973
20349,8.996
20350,8.973
20350,8.996
20351,9.155
20351,8.973
20352,8.941
20352,8.973
20353,8.941
20353,9.155
20353,8.973
20354,8.941
20355,6.371
20355,8.941
20355,9.155
20355,10.266
20356,10.266
20357,6.371
20357,10.266
20358,6.874
20358,10.266
20359,6.371
20359,6.874
20360,5.692
20360,6.874
20361,5.644
20361,5.692
20361,6.371
20361,6.874
20362,5.692
20363,5.644
20363,5.692
20363,6.175
20363,6.175
20364,6.175
20365,6.175
20365,6.175
20366,6.175
20367,6.175
20367,6.175
20368,6.175
20368,6.175
20369,6.175
20369,6.175
20370,6.175
20370,6.175
20371,6.175
20371,6.175
20372,6.175
20372,6.175
20373,6.175
20373,6.175
20374,6.175
20374,6.175
20375,6.175
20375,6.175
20376,6.175
20376,6.175
20377,6.175
20377,6.175
20474,8.068
20475,8.068
20476,8.068
20477,8.068
20478,8.068
20479,8.068
20480,8.068
20480,8.213
20481,8.213
20482,7.491
20482,8.213
20483,7.491
20483,8.213
20484,7.491
20485,7.491
20486,7.491
20487,7.491
20488,7.491
20489,7.491
20490,6.765
20490,7.491
20491,6.765
20491,7.491
20492,6.765
20493,6.765
20494,6.765
20495,6.765
20496,6.765
20496,7.162
20496,7.920
20497,6.775
20497,7.920
20498,7.920
20499,6.775
20499,7.920
20500,7.920
20501,6.775
20501,7.920
20502,7.920
20503,7.777
20503,7.920
20504,7.920
20505,7.777
20505,7.920
20506,7.920
20507,7.777
20507,7.920
20508,7.920
20509,7.777
20509,7.920
20510,7.920
20511,7.777
20511,7.920
20512,7.920
20512,7.952
20513,8.347
20513,7.952
20514,8.347
20514,7.952
20515,8.347
20515,7.952
20516,7.952
20517,8.267
20517,7.952
20518,8.267
20518,7.952
20519,8.267
20520,7.913
20520,8.267
20521,7.913
20522,7.913
20523,7.913
20523,9.364
20524,9.364
20525,8.857
20525,9.364
20526,8.857
20526,9.364
20527,8.857
20528,8.857
20528,11.307
20529,11.307
20530,11.307
20531,11.307
20532,11.307
20533,9.914
20533,11.307
20534,9.914
20534,11.307
20535,9.914
20536,9.914
20537,9.914
20538,9.914
20539,9.960
20539,9.914
20540,9.960
20541,9.960
20542,9.960
20543,9.960
20544,8.996
20544,10.062
20545,8.996
20546,8.996
20546,10.062
20547,8.996
20548,8.996
20548,10.062
20549,8.973
20549,8.996
20550,7.625
20550,8.973
20550,8.996
20551,8.973
20552,7.625
20552,8.941
20552,8.973
20553,8.941
20553,8.973
20554,8.941
20555,8.941
20555,10.266
20556,10.266
20557,10.266
20558,6.874
20558,10.266
20559,6.874
20560,5.692
20560,6.874
20561,5.692
20561,6.874
20562,5.692
20563,5.692
20563,6.175
20564,6.175
20565,6.175
20566,6.175
20567,6.175
20568,6.175
20569,6.175
20570,6.175
20571,6.175
20572,6.175
20573,6.175
20574,6.175
20575,6.175
20576,6.175
20674,8.068
20674,9.384
20675,8.068
20676,8.068
20676,9.384
20677,8.068
20678,8.068
20678,9.384
20679,8.068
20680,7.547
20680,8.068
20680,8.213
20680,9.384
20681,8.213
20682,7.491
20682,7.547
20682,8.213
20683,7.491
20683,8.213
20684,7.123
20684,7.491
20685,7.491
20686,7.123
20686,7.491
20687,7.491
20688,7.123
20688,7.491
20689,7.491
20690,6.765
20690,7.123
20690,7.491
20691,6.765
20691,6.765
20691,7.491
20692,6.765
20692,6.765
20693,6.765
20694,6.765
20694,6.765
20695,6.765
20696,6.765
20696,6.765
20696,6.854
20696,7.920
20697,7.920
20698,7.920
20699,7.920
20700,7.920
20701,7.920
20702,7.920
20703,7.920
20704,7.920
20705,7.920
20706,7.920
20707,7.920
20708,7.920
20709,7.920
20710,7.920
20711,7.920
20712,7.920
20712,7.952
20713,7.952
20714,7.952
20715,7.952
20716,7.952
20717,8.267
20717,7.952
20718,8.267
20718,7.952
20719,8.267
20720,7.913
20720,8.267
20721,7.913
20722,7.913
20723,7.913
20723,9.364
20724,9.364
20725,8.857
20725,9.364
20726,8.857
20726,9.364
20727,8.857
20728,7.593
20728,8.857
20728,11.307
20729,11.307
20730,7.593
20730,11.307
20731,11.307
20732,11.307
20733,9.914
20733,11.307
20734,9.914
20734,11.307
20735,9.914
20736,9.914
20737,9.914
20738,9.914
20739,9.960
20739,9.914
20740,9.960
20741,9.960
20742,9.960
20743,9.960
20744,10.062
20745,8.996
20745,10.062
20746,10.062
20747,8.996
20747,10.062
20748,10.062
20749,7.625
20749,8.973
20749,8.996
20749,10.062
20750,7.625
20750,10.062
20751,7.625
20751,8.973
20752,7.625
20752,8.941
20753,7.625
20753,8.941
20753,8.973
20754,8.941
20755,8.941
20755,10.266
20756,10.266
20757,10.266
20758,6.874
20758,10.266
20759,6.874
20760,5.692
20760,6.874
20761,5.692
20761,6.874
20762,5.692
20763,5.692
20763,6.175
20764,6.175
20765,6.175
20766,6.175
20767,6.175
20768,6.175
20769,6.175
20770,6.175
20771,6.175
20772,6.175
20773,6.175
20774,6.175
20775,6.175
20874,9.384
20875,8.068
20875,9.384
20876,9.384
20877,8.068
20877,9.384
20878,9.384
20879,8.068
20879,9.384
20880,7.547
20880,9.384
20881,7.547
20881,8.213
20882,7.123
20882,7.547
20883,7.123
20883,7.491
20883,7.547
20883,8.213
20884,7.123
20885,7.123
20885,7.491
20886,7.123
20887,7.123
20887,7.491
20888,7.123
20889,7.123
20889,7.491
20890,6.765
20890,7.123
20891,6.765
20891,6.765
20891,7.123
20891,7.491
20892,6.765
20893,6.765
20893,6.765
20894,6.765
20895,6.765
20895,6.765
20896,6.765
20896,6.854
20897,6.854
20897,7.920
20898,6.854
20898,7.920
20899,6.854
20899,7.920
20900,6.854
20900,7.920
20901,6.854
20901,7.920
20902,6.854
20902,7.920
20903,7.920
20904,7.920
20905,7.920
20906,7.920
20907,7.920
20908,7.920
20909,7.629
20909,7.920
20910,7.629
20910,7.920
20911,7.629
20911,7.920
20912,7.629
20912,7.897
20912,7.920
20912,7.952
20913,7.897
20913,7.952
20914,7.897
20914,7.952
20915,7.897
20915,7.952
20916,7.897
20916,7.952
20917,7.897
20917,8.267
20917,7.952
20918,7.897
20918,8.267
20918,7.952
20919,7.897
20919,8.267
20920,7.913
20920,7.897
20920,8.267
20920,8.501
20921,7.913
20921,8.501
20922,7.913
20922,8.501
20923,7.913
20923,9.364
20924,7.593
20924,9.364
20925,8.857
20925,9.364
20926,7.593
20926,8.857
20926,9.364
20927,8.857
20928,7.593
20928,8.857
20929,7.593
20929,11.307
20930,7.593
20931,7.593
20931,11.307
20932,7.593
20932,11.307
20933,9.914
20933,11.307
20934,7.593
20934,9.914
20934,11.307
20935,9.914
20936,7.593
20936,8.384
20936,9.914
20937,9.914
20938,8.384
20938,9.914
20939,9.960
20939,9.914
20940,9.960
20940,11.839
20941,9.960
20942,9.960
20943,9.960
20944,10.062
20945,10.062
20946,10.062
20947,10.062
20948,10.062
20949,7.625
20949,8.874
20949,10.062
20950,7.625
20950,8.874
20951,7.625
20952,7.625
20952,8.941
20953,7.625
20953,8.941
20954,8.941
20955,8.941
20955,10.266
20956,10.266
20957,10.266
20958,6.874
20958,10.266
20959,6.874
20960,5.692
20960,6.874
20961,5.692
20961,6.874
20962,5.692
20963,5.692
20963,6.175
20964,6.175
20965,6.175
20966,6.175
20967,6.175
20968,6.175
20969,6.175
20970,6.175
20971,6.175
20972,6.175
20973,6.175
21074,9.384
21075,9.384
21076,9.384
21077,9.384
21078,9.384
21079,9.384
21080,7.547
21080,9.384
21081,7.547
21082,7.123
21082,7.547
21083,7.123
21083,7.547
21084,7.123
21085,7.123
21086,7.123
21087,7.123
21088,7.123
21089,7.123
21090,6.765
21090,7.123
21091,6.765
21091,7.123
21092,6.765
21093,6.765
21094,6.765
21095,6.765
21096,6.765
21096,6.854
21097,6.854
21098,6.854
21099,6.854
21100,6.854
21101,6.854
21101,7.920
21102,7.920
21103,7.920
21104,7.920
21105,7.920
21106,7.920
21107,7.920
21108,7.920
21109,7.629
21109,7.920
21110,7.629
21110,7.920
21111,7.629
21112,7.629
21112,7.897
21113,7.629
21113,7.897
21114,7.897
21115,7.897
21116,7.897
21117,7.897
21118,7.897
21119,7.897
21120,7.897
21120,8.501
21121,7.913
21121,8.501
21122,8.501
21123,7.593
21123,7.913
21123,8.501
21123,9.364
21124,7.593
21125,7.593
21125,9.364
21126,7.593
21127,7.593
21127,8.857
21128,7.593
21129,7.593
21130,7.593
21131,7.593
21131,11.307
21132,7.593
21133,7.593
21133,11.307
21134,7.593
21135,7.593
21135,9.914
21136,7.593
21136,8.384
21137,8.384
21137,9.914
21138,8.384
21139,8.384
21139,9.960
21139,9.914
21139,11.839
21140,11.839
21141,9.960
21141,11.839
21142,9.960
21142,11.839
21143,9.960
21143,11.839
21144,10.062
21144,10.507
21145,10.062
21145,10.507
21146,10.062
21146,10.507
21147,10.062
21147,10.507
21148,8.874
21148,10.062
21148,10.507
21149,7.625
21149,8.874
21149,10.062
21150,7.625
21150,8.874
21151,7.625
21152,7.625
21152,8.941
21153,7.625
21153,8.941
21154,8.941
21155,8.941
21155,10.266
21155,11.113
21156,10.266
21156,11.113
21157,10.266
21157,11.113
21158,6.654
21158,6.874
21158,10.266
21158,11.113
21159,6.654
21159,6.874
21160,5.692
21160,6.654
21160,6.971
21160,6.874
21161,5.692
21161,6.971
21161,6.874
21162,5.692
21162,6.971
21163,5.692
21163,6.175
21164,6.175
21164,6.971
21165,6.175
21166,6.175
21167,6.175
21168,6.175
21169,6.175
21170,6.175
21171,6.175
21274,9.384
21275,9.384
21276,9.384
21277,9.384
21278,9.384
21279,9.384
21280,7.547
21280,9.384
21281,7.547
21282,7.123
21282,7.547
21283,7.123
21283,7.547
21284,7.123
21285,7.123
21286,7.123
21287,7.123
21288,7.123
21289,7.123
21290,6.765
21290,7.123
21291,6.765
21291,7.123
21292,6.765
21293,6.765
21294,6.765
21295,6.765
21296,6.765
21296,6.854
21297,6.854
21298,6.854
21299,6.854
21300,6.854
21301,6.854
21301,7.367
21301,7.920
21302,7.367
21302,7.920
21303,7.367
21303,7.920
21304,7.367
21304,7.920
21305,7.367
21305,7.920
21306,7.367
21306,7.920
21307,7.920
21308,7.255
21308,7.920
21309,7.629
21309,7.920
21310,7.629
21310,7.715
21310,7.920
21311,7.629
21312,7.629
21312,7.715
21312,7.897
21313,7.629
21313,7.897
21314,7.897
21315,7.897
21316,7.897
21317,7.897
21318,7.897
21319,7.897
21320,7.897
21320,8.501
21321,8.501
21322,7.897
21322,8.501
21323,7.593
21323,8.501
21324,7.593
21325,7.593
21326,7.593
21327,7.593
21328,7.593
21329,7.593
21330,7.593
21331,7.593
21332,7.593
21333,7.593
21334,7.593
21335,7.593
21336,7.593
21336,8.384
21337,8.384
21338,8.384
21339,8.384
21339,11.839
21340,11.839
21341,11.839
21342,11.839
21343,11.839
21344,10.507
21344,9.981
21345,10.507
21345,9.981
21346,10.507
21346,9.981
21347,8.874
21347,10.507
21347,9.981
21348,8.874
21348,10.062
21348,10.507
21349,7.625
21349,8.874
21349,10.062
21350,7.625
21350,8.343
21350,8.874
21351,7.625
21351,8.343
21352,7.625
21352,8.343
21352,8.941
21353,8.343
21353,8.941
21354,8.343
21354,8.941
21355,8.941
21355,11.113
21356,11.113
21357,11.113
21358,6.654
21358,11.113
21359,6.654
21360,6.654
21360,6.971
21361,6.654
21361,6.971
21362,6.971
21363,5.692
21363,6.175
21363,6.971
21364,6.175
21364,6.971
21365,6.175
21365,6.971
21366,6.175
21366,6.971
21367,6.175
21368,6.175
21369,6.175
21370,6.175
21474,9.384
21475,9.384
21476,9.384
21477,9.384
21478,9.384
21479,9.384
21480,7.547
21480,9.384
21481,7.547
21482,7.123
21482,7.547
21483,7.123
21483,7.547
21484,7.123
21485,7.123
21486,7.123
21487,7.123
21488,7.123
21489,7.123
21490,6.765
21490,7.123
21491,6.765
21491,7.123
21492,6.765
21493,6.765
21494,6.765
21495,6.765
21496,6.765
21496,6.854
21497,6.854
21498,6.854
21499,6.854
21500,6.854
21501,6.854
21501,7.367
21502,7.367
21503,7.367
21504,7.367
21505,7.367
21505,7.920
21506,7.255
21506,7.367
21507,7.255
21507,7.367
21507,7.920
21508,7.255
21509,7.255
21509,7.629
21509,7.715
21509,7.920
21510,7.255
21510,7.715
21511,7.629
21511,7.715
21512,7.715
21512,7.897
21513,7.715
21513,7.897
21514,7.897
21515,7.897
21516,7.897
21517,7.897
21518,7.897
21519,7.897
21520,7.897
21521,7.897
21521,8.501
21522,7.897
21523,7.593
21523,7.897
21523,8.501
21524,7.593
21525,7.593
21526,7.593
21527,7.593
21528,7.593
21529,7.593
21530,7.593
21531,7.593
21532,7.593
21533,7.593
21534,7.593
21535,7.593
21536,7.593
21536,8.384
21537,8.384
21538,8.384
21539,8.384
21539,11.839
21540,11.839
21541,11.839
21542,11.839
21543,11.839
21544,9.981
21545,9.981
21546,9.981
21547,8.874
21547,9.981
21548,8.874
21549,8.343
21549,8.874
21550,8.343
21550,8.874
21551,8.343
21552,8.343
21553,8.343
21554,8.343
21555,8.343
21555,8.941
21555,11.113
21556,11.113
21557,6.654
21557,11.113
21558,6.654
21558,11.113
21559,6.654
21560,6.654
21560,6.971
21561,6.654
21561,6.971
21562,6.971
21563,6.971
21564,6.971
21565,6.971
21566,6.971
21567,6.175
21567,6.971
21568,6.175
21568,6.971
21569,6.175
21675,9.384
21676,9.384
21677,9.384
21678,9.384
21679,9.384
21680,7.547
21680,9.384
21681,7.547
21682,7.123
21682,7.547
21683,7.123
21683,7.547
21684,7.123
21685,7.123
21686,7.123
21687,7.123
21688,7.123
21689,7.123
21690,6.765
21690,7.123
21691,6.765
21691,7.123
21692,6.765
21693,6.765
21694,6.765
21695,6.765
21696,6.765
21696,6.854
21697,6.854
21698,6.854
21699,6.854
21700,6.854
21701,6.854
21701,7.367
21702,7.367
21703,7.367
21704,7.367
21705,7.367
21706,7.255
21706,7.367
21707,7.255
21707,7.367
21708,7.255
21709,7.255
21709,7.715
21710,7.715
21711,7.715
21712,7.715
21712,7.897
21713,7.715
21713,7.897
21714,7.897
21715,7.897
21716,7.897
21717,7.897
21718,7.897
21719,7.897
21720,7.897
21721,7.897
21722,7.897
21723,7.593
21723,7.897
21724,7.593
21725,7.593
21726,7.593
21727,7.593
21728,7.593
21729,7.593
21730,7.593
21731,7.593
21732,7.593
21733,7.593
21734,7.593
21735,7.593
21736,7.593
21736,8.384
21737,8.384
21738,8.384
21739,8.384
21739,11.839
21740,11.839
21741,11.839
21742,11.839
21743,11.839
21744,9.981
21745,9.981
21746,9.981
21747,8.874
21747,9.981
21748,8.874
21749,8.343
21749,8.874
21750,8.343
21750,8.874
21751,8.343
21752,8.343
21753,8.343
21754,8.343
21755,8.343
21755,11.113
21756,11.113
21757,6.654
21757,11.113
21758,6.654
21758,11.113
21759,6.654
21760,6.654
21760,6.971
21761,6.971
21762,6.971
21763,6.971
21764,6.971
21765,6.971
21766,6.971
21767,6.971
21768,6.971
21879,7.547
21879,9.384
21880,7.547
21880,9.384
21881,7.547
21882,7.123
21882,7.547
21883,7.123
21884,7.123
21885,7.123
21886,7.123
21887,7.123
21888,7.123
21889,7.123
21890,6.765
21890,7.123
21891,6.765
21891,7.123
21892,6.765
21893,6.765
21894,6.765
21895,6.765
21896,6.765
21896,6.854
21897,6.854
21898,6.854
21899,6.854
21900,6.854
21901,6.854
21901,7.367
21902,7.367
21902,7.838
21903,7.367
21904,7.367
21904,7.838
21905,7.367
21906,7.255
21906,7.367
21906,7.838
21907,7.255
21907,7.367
21908,7.255
21909,7.255
21909,7.715
21910,7.715
21911,7.715
21912,7.715
21912,7.897
21913,7.897
21914,7.897
21915,7.897
21916,7.897
21917,7.897
21918,7.897
21919,7.897
21920,7.897
21921,7.897
21922,7.897
21923,7.593
21923,7.897
21924,7.593
21925,7.593
21926,7.593
21927,7.593
21928,7.593
21929,7.593
21930,7.593
21931,7.593
21932,7.593
21933,7.593
21934,7.593
21935,7.593
21936,7.593
21936,8.384
21937,8.384
21938,7.593
21938,8.384
21939,8.384
21939,11.839
21940,11.839
21941,11.839
21942,11.839
21943,11.839
21944,9.981
21944,11.023
21944,10.900
21945,9.981
21946,9.981
21946,10.900
21947,8.874
21947,9.981
21948,8.874
21948,10.900
21949,8.343
21949,8.874
21950,8.343
21950,8.874
21950,12.548
21951,8.343
21952,8.343
21952,11.546
21953,8.343
21954,8.343
21954,11.546
21955,8.343
21955,11.113
21956,11.113
21957,6.654
21957,11.113
21958,6.654
21958,11.113
21959,6.654
21960,6.654
21960,6.971
21961,6.971
21962,6.971
21963,6.971
21964,6.971
21965,6.971
21966,6.971
21967,6.971
21968,6.971
21969,6.971
22079,7.547
22080,7.547
22081,7.547
22082,7.123
22082,7.835
22082,7.547
22083,7.123
22084,7.123
22085,7.123
22086,7.123
22087,7.123
22088,7.123
22089,7.123
22090,6.765
22090,7.123
22091,6.765
22091,7.123
22092,6.765
22093,6.765
22094,6.765
22095,6.765
22096,6.765
22096,6.854
22097,6.854
22098,6.854
22099,6.854
22100,6.854
22101,6.854
22101,7.367
22101,7.838
22102,7.838
22103,7.367
22103,7.838
22104,7.367
22104,7.838
22105,7.367
22105,7.838
22106,7.255
22106,7.367
22106,7.838
22107,7.255
22107,7.367
22107,7.838
22108,7.255
22109,7.255
22109,7.715
22110,7.715
22111,7.715
22112,7.715
22112,7.897
22113,7.897
22114,7.897
22115,7.897
22116,7.897
22117,7.897
22118,7.897
22119,7.897
22120,7.897
22121,7.897
22122,7.897
22123,7.593
22123,7.897
22124,7.593
22125,7.593
22126,7.593
22127,7.593
22128,7.593
22129,7.593
22130,7.593
22131,7.593
22132,7.593
22133,7.593
22134,7.593
22135,7.593
22136,7.593
22137,7.593
22137,8.384
22138,7.593
22139,7.593
22139,8.384
22139,11.839
22140,11.839
22141,11.839
22142,11.023
22142,11.839
22143,11.023
22143,11.839
22144,11.023
22144,10.900
22145,9.981
22145,10.900
22146,10.900
22147,8.874
22147,9.981
22147,10.900
22148,10.900
22149,8.343
22149,8.874
22149,10.900
22149,12.548
22150,10.900
22150,12.548
22151,8.343
22151,11.546
22151,12.548
22152,11.546
22153,8.343
22153,11.546
22154,11.546
22155,8.343
22155,8.973
22155,11.113
22155,11.546
22156,8.973
22156,11.113
22157,6.654
22157,8.973
22157,11.113
22158,6.654
22158,8.973
22159,6.654
22159,6.971
22159,8.973
22160,6.971
22160,8.973
22161,6.971
22161,8.973
22162,6.971
22162,8.973
22163,6.971
22163,8.973
22164,6.971
22164,8.973
22165,6.971
22165,8.973
22166,6.971
22166,8.973
22167,6.971
22167,8.973
22168,6.971
22168,8.973
22279,7.547
22280,7.547
22281,7.547
22282,7.835
22282,7.547
22283,7.123
22283,7.835
22284,7.123
22284,7.835
22285,7.123
22286,7.123
22286,7.835
22287,7.123
22288,7.123
22289,7.123
22290,6.765
22290,7.123
22291,6.765
22292,6.765
22293,6.765
22294,6.765
22295,6.765
22296,6.765
22296,6.854
22297,6.854
22298,6.854
22299,6.854
22300,6.854
22301,6.854
22301,7.838
22302,7.838
22303,7.838
22304,7.838
22305,7.838
22306,7.255
22306,7.838
22307,7.255
22307,7.838
22308,7.255
22309,7.255
22309,7.715
22310,7.715
22311,7.715
22312,7.715
22312,7.897
22313,7.897
22314,7.897
22315,7.897
22316,7.897
22317,7.897
22318,7.897
22319,7.897
22320,7.897
22321,7.897
22322,7.593
22322,7.897
22323,7.593
22323,7.897
22324,7.593
22325,7.593
22326,7.593
22327,7.593
22328,7.593
22329,7.593
22330,7.593
22331,7.593
22332,7.593
22333,7.593
22334,7.593
22335,7.593
22336,7.593
22337,7.593
22338,7.593
22339,7.593
22339,11.839
22340,11.839
22341,11.839
22342,11.023
22342,11.839
22343,11.023
22343,11.839
22344,11.023
22344,10.900
22345,10.900
22346,10.900
22347,10.900
22348,10.900
22349,10.900
22349,12.548
22350,10.900
22350,12.548
22351,11.546
22351,12.548
22352,11.546
22353,11.546
22354,11.546
22355,8.973
22355,11.546
22356,8.973
22357,8.973
22358,8.973
22359,8.973
22360,8.973
22361,8.973
22362,8.973
22363,8.973
22364,8.973
22365,8.973
22366,8.973
22367,8.973
22479,7.547
22480,7.547
22481,7.547
22482,7.835
22482,7.547
22483,7.835
22484,7.835
22485,7.123
22485,7.835
22486,7.123
22486,7.835
22487,7.123
22487,7.835
22488,7.123
22488,7.835
22489,7.123
22490,6.765
22490,7.123
22491,6.765
22492,6.765
22493,6.765
22494,6.765
22495,6.765
22495,6.854
22496,6.765
22496,6.854
22497,6.854
22498,6.854
22499,6.854
22500,6.854
22501,6.854
22501,7.838
22502,7.838
22503,7.838
22504,7.838
22505,7.838
22506,7.255
22506,7.838
22507,7.255
22507,7.838
22508,7.255
22509,7.255
22509,7.715
22510,7.715
22511,7.715
22512,7.715
22512,7.897
22513,7.897
22514,7.897
22515,7.897
22516,7.897
22517,7.897
22518,7.897
22519,7.897
22520,7.897
22521,7.897
22522,7.593
22522,7.897
22523,7.593
22523,7.897
22524,7.593
22525,7.593
22526,7.593
22527,7.593
22528,7.593
22529,7.593
22530,7.593
22531,7.593
22532,7.593
22533,7.593
22534,7.593
22535,7.593
22536,7.593
22537,7.593
22538,7.593
22539,7.593
22539,11.839
22540,11.839
22541,11.839
22542,11.023
22542,11.839
22543,11.023
22543,11.839
22544,11.023
22544,10.900
22545,10.900
22546,10.900
22547,10.900
22548,10.900
22549,10.900
22549,12.548
22550,10.900
22550,12.548
22551,11.546
22551,12.548
22552,11.546
22553,11.546
22554,11.546
22555,8.973
22555,11.546
22556,8.973
22557,8.973
22558,8.973
22559,8.973
22560,8.973
22561,8.973
22562,8.973
22563,8.973
22564,8.973
22565,8.973
22566,8.973
22567,8.973
22679,7.547
22681,7.547
22682,7.835
22683,7.835
22684,7.835
22685,7.835
22686,7.835
22687,7.123
22687,7.835
22688,7.835
22689,7.123
22689,7.835
22690,6.765
22690,7.123
22690,7.835
22691,6.765
22692,6.765
22693,6.765
22694,6.765
22695,6.765
22695,6.854
22696,6.765
22696,6.854
22696,7.692
22697,6.854
22697,7.692
22698,6.854
22698,7.692
22699,6.854
22699,7.692
22700,6.854
22700,7.692
22701,6.854
22701,7.447
22701,7.692
22701,7.838
22702,7.447
22702,7.838
22703,7.447
22703,7.838
22704,7.447
22704,7.838
22705,7.447
22705,7.838
22706,7.255
22706,7.447
22706,7.572
22706,7.838
22707,7.255
22707,7.572
22707,7.838
22708,7.255
22708,7.572
22709,7.255
22709,7.715
22710,7.715
22710,7.572
22711,7.715
22712,6.854
22712,7.246
22712,7.715
22712,7.897
22713,7.897
22714,7.246
22714,7.897
22715,7.897
22716,7.246
22716,7.897
22717,7.897
22718,7.430
22718,7.897
22719,7.897
22720,7.075
22720,7.430
22720,7.897
22721,7.897
22722,7.075
22722,7.593
22722,7.897
22723,7.593
22723,7.897
22724,7.075
22724,7.593
22725,7.593
22726,7.075
22726,7.593
22727,7.593
22728,6.765
22728,7.075
22728,7.593
22729,7.593
22730,6.765
22730,7.593
22731,7.593
22732,7.593
22733,7.593
22734,7.593
22735,7.593
22736,7.593
22737,7.593
22738,7.593
22738,11.839
22739,7.593
22739,11.839
22740,11.839
22741,11.839
22742,11.023
22742,11.839
22743,11.023
22743,11.839
22744,11.023
22744,10.900
22745,10.900
22746,10.900
22747,10.900
22748,10.900
22749,10.900
22749,12.548
22750,10.900
22750,12.548
22751,11.546
22751,12.548
22752,11.546
22752,12.548
22753,11.546
22754,11.546
22755,8.973
22755,11.546
22756,8.973
22757,8.973
22758,8.973
22759,8.973
22760,8.973
22761,8.973
22762,8.973
22763,8.973
22764,8.973
22765,8.973
22766,8.973
22882,7.835
22883,7.835
22884,7.835
22885,7.835
22886,7.835
22887,7.835
22888,7.835
22889,7.835
22890,7.835
22891,6.765
22891,7.835
22892,6.765
22892,7.835
22893,6.765
22893,7.835
22894,6.765
22894,7.835
22895,6.765
22895,7.692
22896,6.765
22896,7.692
22897,7.692
22898,7.692
22899,7.692
22900,7.692
22901,7.447
22901,7.692
22902,7.447
22903,7.447
22904,7.447
22905,7.447
22906,7.447
22906,7.572
22907,7.447
22907,7.572
22908,7.572
22909,7.255
22909,7.715
22909,7.572
22910,7.572
22911,6.854
22911,7.715
22911,7.572
22912,6.854
22912,7.246
22913,7.246
22913,7.897
22914,7.246
22915,7.246
22915,7.897
22916,7.246
22917,7.246
22917,7.430
22917,7.897
22918,7.430
22919,7.430
22919,7.897
22920,7.075
22920,7.430
22921,7.075
22921,7.897
22922,7.075
22923,7.075
22923,7.593
22923,7.897
22924,7.075
22925,7.075
22925,7.593
22926,7.075
22927,7.075
22927,7.593
22928,6.765
22928,7.075
22929,6.765
22929,7.593
22930,6.765
22930,7.593
22931,6.765
22931,7.593
22932,6.765
22932,7.593
22933,6.765
22933,7.593
22934,6.765
22934,7.593
22935,6.765
22935,7.593
